iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
41,0.7549670249341303,0.058730989032511206,0.8758794682557326,0.017150976092222218,0.43865459786397654,0.08166827368975091,0.2608918404990629,0.017656791303309185
42,0.7492403567057178,0.06746641833545212,0.8776723504852157,0.01762960646658811,0.43676403559652355,0.08174351901978665,0.2586604536005073,0.018851879011597024
43,0.7499153826181308,0.06482256756296682,0.8805280313063134,0.015868650722453102,0.43684173225691814,0.08055704003743135,0.2563792090080584,0.019793549856171426
44,0.7487588865551386,0.065091206166161,0.8831827410668567,0.014997818988566607,0.4385439784941706,0.07994989681056162,0.25325676194211155,0.019983657950709457
45,0.7431022756404921,0.06316617023882241,0.8848995310815877,0.01655440610436405,0.4392768163784789,0.07898959932424211,0.2508312012057949,0.020552102305865336
46,0.7533633131384893,0.05957757917615195,0.8858258676729596,0.016486006763616296,0.4400865788827322,0.07705832063625485,0.24871625337911926,0.02015961930228096
47,0.7475953644998921,0.0585982865872626,0.8860914405642891,0.017254868140419932,0.43916029730384565,0.07739790925867916,0.24635707974822624,0.02021879857477438
48,0.752577767267728,0.06171697933407554,0.887350791795033,0.020277107790743584,0.43947405092483144,0.07803110120783213,0.24365435097609717,0.02002028568975889
49,0.7409938490513113,0.05594723813723384,0.8871045538971506,0.017919524260602036,0.44220271429182817,0.07823814103247122,0.24152462519822734,0.019298588031259476
50,0.7405528854347752,0.05217027705643108,0.8877075087496074,0.018262485976033513,0.442081035883554,0.07809971241287163,0.24052042385369274,0.019182027143013373
51,0.7462684968655233,0.05600404989713198,0.8872995664095686,0.019228226108534637,0.44160783801134107,0.0776645766671166,0.23875898165047862,0.019545663806492766
52,0.7481385756056808,0.05847965424849631,0.8881586293028194,0.017689709951617793,0.4418994331844237,0.07745495424872069,0.23754948009013374,0.01940538124765128
53,0.7502383131384892,0.054902098201117036,0.8896935444271972,0.018318594835943936,0.44110618040651256,0.07791692650768409,0.23556815703163742,0.019273731339510724
54,0.7453708775039484,0.06005389405099763,0.8919433767256283,0.019212281061735587,0.44240450150273053,0.07855737164780416,0.2336518083478119,0.020076264073268343
55,0.7422932343983317,0.056015096978105625,0.8933949298403576,0.018320037822042518,0.444083356871125,0.07952604624974216,0.23196855350030324,0.019732126706502318
56,0.7422932343983317,0.056015096978105625,0.894697696409418,0.017269547310597676,0.4448178201660105,0.08111507669835022,0.23048060201641407,0.019199135391624152
57,0.7465980330716299,0.06103133627095451,0.8950132994812213,0.018452884180338008,0.44462814160733066,0.08041721837411507,0.2277482091549523,0.019326960654392475
58,0.7476746153431701,0.058775467012460655,0.8944470561931276,0.01679156005102237,0.44676738163856405,0.08311470061904903,0.22588601533554428,0.018631494622856907
59,0.7487584380578871,0.057792058799610344,0.8959854534209197,0.01709860855825652,0.4469542839376731,0.08195979190825924,0.2244917358318265,0.01829215961311791
60,0.7470645883485796,0.06145279417313942,0.8969102268224708,0.017002084702940776,0.4524840699521372,0.07978736598791294,0.2226513647634872,0.017906588403937558
61,0.7452943521541514,0.05636395080330358,0.8988878098875063,0.018592299179961833,0.4523995622355014,0.07978112632695909,0.22103515476618915,0.018033014167921767
62,0.7452943521541514,0.05636395080330358,0.8996463715097722,0.01700655528256024,0.45267121809376487,0.07971080261743951,0.22021147230619392,0.01782856976955931
63,0.7483195096084222,0.06277412213552212,0.9009097077355337,0.017152495495618356,0.45178273290518484,0.08117075325573661,0.21829199027896004,0.01828363844316005
64,0.7484317899650967,0.06358675748421806,0.9025141425552086,0.015502512863316513,0.45041102882132844,0.08260172827741949,0.21539587539629923,0.016886395749298466
65,0.751545316060035,0.06067116107420594,0.904733882364769,0.01637056346276266,0.4516390992161958,0.08387082127980226,0.2132544317096011,0.017383242699760437
66,0.7505036493933684,0.06240104097465684,0.9051512370790862,0.016835504159885693,0.45203270572072035,0.08313186103239814,0.21224243699343534,0.017882352750564247
67,0.7472156484504479,0.061889864638808766,0.9068190350851827,0.017384512253213524,0.4526901534970394,0.08191950841624426,0.21051234963736518,0.01749399359074302
68,0.7471033680937732,0.061051852187555954,0.9068275803406454,0.016639926238608663,0.45096079143752066,0.08221490664098778,0.20825553030078053,0.017370896829692343
69,0.7494301793047727,0.05947008588205697,0.9076202308543226,0.015582136474116267,0.4504008587519183,0.08139904780571793,0.20619539625349698,0.0174860383448344
70,0.7472156484504479,0.061889864638808766,0.9091116853447365,0.016538661097841193,0.45101049180105146,0.08183894175493335,0.2047482503306306,0.01722380671826614
71,0.7517929322606725,0.05795971373851816,0.9112106741950358,0.016332457212180056,0.4507753382795416,0.08034964900168076,0.20295196222563522,0.017453872525370152
72,0.7517907125824111,0.05519924903196762,0.9106585072995325,0.015712054168427223,0.45134110940899985,0.07838524282450443,0.20075111208581303,0.016639281300362213
73,0.7477332801932273,0.056318122414951384,0.9119019008582576,0.015953580425331064,0.4508439534061045,0.07846451338247783,0.19966802624349184,0.01613508253603501
74,0.7434130526577248,0.052058645446450884,0.9140394931942429,0.01431204095622083,0.451348537680387,0.0791676792162647,0.19718268298438552,0.014768212677413267
75,0.7451203613752826,0.05331745171858841,0.9157034905259774,0.014430309817525902,0.45104156145432056,0.0793957173350157,0.1961020123254407,0.014987379076410094
76,0.7471794699024145,0.04986882720643035,0.9156907299965532,0.015234237706469556,0.44973361849043314,0.07752892857522801,0.19454734281531044,0.015213607664133232
77,0.7492163266523504,0.052229139667714246,0.9165041397895564,0.015050580885141733,0.4503202749925121,0.07683974416473106,0.19319229114509345,0.015047462998255856
78,0.7492112293712914,0.055429024954251074,0.9181097655034499,0.015646675399272045,0.4534979587118344,0.08078269265120763,0.19172194094643782,0.0152803482743439
79,0.7493280116485067,0.051302673137814794,0.9196232657792631,0.015779595369007388,0.4554523536036827,0.07756783395802952,0.1893120999287087,0.015343342711986107
80,0.7494030022746785,0.04906111510509318,0.9205013851598137,0.01601687366825784,0.4548412820849531,0.07727703820398528,0.18799655531400886,0.015313566209581415
81,0.7484105314016327,0.051870469455614805,0.920102259301658,0.015541658107779063,0.4550506398121895,0.08090593501964323,0.18673074049639074,0.01606788887138291
82,0.7443493400937653,0.05234834411487048,0.9201268800518356,0.017994561262716265,0.45486397866419354,0.08061726896808129,0.18558963793540909,0.016188334471156685
83,0.7412573271915032,0.0503137365142377,0.9221789154774654,0.01816659786195153,0.4565652109357793,0.08031379981469687,0.18293285766522388,0.016857714879306377
84,0.7412573271915032,0.0503137365142377,0.9237848353864979,0.01764012111656333,0.4556012051778332,0.08007435578386195,0.18206419906923904,0.017019856442371563
85,0.7383018198240962,0.05552035753696656,0.9222642065353028,0.016968484241364015,0.45733892264528464,0.08280538293804017,0.18106031972529762,0.017642485911128897
86,0.7371081690304454,0.05521555037326141,0.9234422757681392,0.016400806251771198,0.45689762010929974,0.08254429529570621,0.1797002366732175,0.016962514539760217
87,0.7377088919969793,0.05563162587485983,0.9253900809591886,0.014265761451588041,0.45687553225761235,0.08231731189680734,0.1783542200624473,0.016367307146995844
88,0.7365437382237779,0.05639336757061269,0.9273693760876348,0.014051876775218668,0.45775144921635114,0.08273632734486477,0.17728665293953505,0.01657441451068719
89,0.7345569456883498,0.05350008420771955,0.9281870516186906,0.014914234881050412,0.45879895931068954,0.0842284033538528,0.17624059297904607,0.016342962450283906
90,0.7374772717533611,0.05425580739493686,0.9286663893587562,0.012618270726266445,0.4587591126185047,0.08524692895447654,0.174844898662622,0.01610757218071508
91,0.7353939384200276,0.057742525575107166,0.9294231657897589,0.013374590968599448,0.4591163577268899,0.08598446572384123,0.17399265360947025,0.016149569881490557
92,0.7353939384200276,0.057742525575107166,0.9308834761856797,0.014140422732029596,0.4608965681034059,0.08800575266832848,0.1727375316295892,0.016149497592636522
93,0.7343478515995987,0.0585017415024088,0.9309842110272237,0.015141807540079483,0.46236111741041075,0.08889177635718574,0.17191981879664203,0.016503437080958753
94,0.7352525498435998,0.05580099042793732,0.9320411012209153,0.015092120942344009,0.4631828638215221,0.09370763130315309,0.17112932258024918,0.01619886545131106
95,0.7328893637726918,0.055096340811452434,0.9324408097367268,0.015597665753320573,0.4643449250290754,0.09125570247043803,0.169466779993513,0.015774826163889345
96,0.7322193352454245,0.05744704293377911,0.9332622569924485,0.014713190187133232,0.46521131551196043,0.09077051444125148,0.16853380195107387,0.015609555479553366
97,0.730829805088495,0.0635355168126518,0.9329086258039027,0.01472469788830911,0.4647691968773744,0.09065178437079917,0.16734373019414236,0.01582377316175609
98,0.7306770371169928,0.06012111282348071,0.9336645652996971,0.014764097712855417,0.4650316141288543,0.09119972151151369,0.16672216569098236,0.015736969526305652
99,0.7276888510460848,0.058303653338442014,0.9343695396732391,0.014819546171181001,0.4645715375495074,0.0910394085765622,0.16569280285538773,0.015564240732056313
100,0.7265569612823054,0.0584380156176323,0.9355851040363733,0.014088822681509659,0.46541314371218234,0.09109476812618619,0.16440073237271216,0.0152170986104907
101,0.7287945015705773,0.058936615415853995,0.9367630107648217,0.013610631219664736,0.4647142386480275,0.09125167893518162,0.1632267944102068,0.014898704936390662
102,0.7295579871096354,0.06222612259077003,0.9379553646885276,0.014363516668163115,0.46510529849418997,0.09282210363136623,0.16156022180575916,0.014585740452416894
103,0.731551097345856,0.06217956870088493,0.9384077586992949,0.01354058394668721,0.46654336089956405,0.09323638298944381,0.1599409708182394,0.013944398306037272
104,0.729395089593918,0.06370681695716394,0.9395237815019584,0.011967530778042244,0.46683277220770203,0.09365703348820305,0.15905908817280776,0.013648336184969682
105,0.7345520629241559,0.06449339941440935,0.9398755395624725,0.011248870343273428,0.46737869036704005,0.09538234750499552,0.15824899133819748,0.013859243217937136
106,0.7356906288156289,0.06441406741808907,0.9406277263563222,0.011680412361292178,0.4678378701176341,0.09599544589019392,0.15747400598869982,0.013739634942077016
107,0.7370130200011834,0.06642258274865288,0.9409833565848915,0.012040830573427376,0.4715587794552876,0.10453931707456819,0.15608978315806357,0.013800965932824656
108,0.7370130200011834,0.06642258274865288,0.9409833565848915,0.012040830573427376,0.4712540309392515,0.10387124047306365,0.15545905690163644,0.013914731141328813
109,0.7412126276774929,0.06448387377316844,0.9413949573030035,0.011220047411888305,0.4707248214520985,0.10416502841927089,0.154260914144284,0.014020906219725356
110,0.7391456869845979,0.06795094044569883,0.9406082198499203,0.01331130318497958,0.46997180818595374,0.10193635788077496,0.1534197985423466,0.014248323107288893
111,0.7391456869845979,0.06795094044569883,0.9414329983003895,0.011711149800507609,0.4707870042745717,0.1035110612957172,0.1524744319601476,0.01446213744963437
112,0.73800078537458,0.06789298576873831,0.9422290761432542,0.012073902331500673,0.47108162954367927,0.10326964831317437,0.15164480464124824,0.013947149140545713
113,0.7377812002375441,0.06485101695706434,0.9426242682108793,0.012527792870867322,0.47248802290680525,0.10213476726736581,0.15055577988424623,0.014393281843099534
114,0.7378748533287167,0.06710483029128914,0.9430343009262554,0.01176225012094443,0.47354031068125446,0.10167123002379662,0.14942324283908476,0.014254400696638619
115,0.7401474758933635,0.06625294503392794,0.9434321883000572,0.011736049437145797,0.47377389378520096,0.10148902654109208,0.148502948520551,0.014393200981459653
116,0.7390728682170542,0.06832714900321833,0.9438227588119835,0.012169818597558611,0.4745941403318774,0.10146477193322682,0.14767836335806003,0.014460473797242834
117,0.7390197549387347,0.06716614838435114,0.9434321883000572,0.011736049437145797,0.4748770606128086,0.10184613752954103,0.14686075769548745,0.014264938343095826
118,0.7402891758675587,0.06382831918400689,0.9446529675208364,0.009545273575928036,0.4727005706221165,0.10319319868223445,0.14525094379585238,0.01355955589625301
119,0.7392791934835306,0.06540639676240201,0.9458420766429049,0.009349072717959372,0.47340938104286484,0.1039428881844481,0.14439961729618642,0.013413202710763489
120,0.737413883406011,0.06311351898766199,0.9461957078314507,0.00869667863531728,0.4772252020311196,0.109812204872582,0.14375025169291314,0.013543942353171723
121,0.7372122527906356,0.068754391376627,0.9469441170671186,0.00817583964854223,0.47881577008994364,0.11060632342140499,0.14291714668140307,0.013595974977298555
122,0.7372122527906356,0.068754391376627,0.9465891412732932,0.00881779542371989,0.4797701110847422,0.11230328655407423,0.14204478493701952,0.013710040189394035
123,0.7390488657900394,0.07113929063523242,0.9473346875790447,0.008589810400936008,0.4802908478639821,0.11188356377121737,0.14134253775555927,0.013541316631861278
124,0.7390488657900394,0.07113929063523242,0.9484771220288086,0.00827502306349859,0.48064088493653356,0.11214288514138962,0.140696340895693,0.013366545492945558
125,0.7383399737452645,0.06790009915729338,0.9484771220288086,0.00827502306349859,0.4811662086012188,0.11324451107038809,0.13982457163715395,0.01322786797218548
126,0.7411783756534338,0.06861791599153287,0.9492368576625058,0.007681061515425027,0.482289326700226,0.11436241577971136,0.13873412737541552,0.012432961561606568
127,0.7432535098215912,0.06529137204929453,0.9492473313835467,0.00671476915358742,0.48282183006710744,0.11436623066674033,0.13755536576579527,0.012191577426561373
128,0.7462369360712313,0.06780818403152493,0.9503998168810581,0.005071294541716518,0.4824375412425018,0.11494393182998681,0.13669084846171572,0.012209369682889524
129,0.7462369360712313,0.06780818403152493,0.9496114027739265,0.005365210557551186,0.4826110718444062,0.11441358923256381,0.13633708512724213,0.01220345960200977
130,0.7443764709549523,0.06606962775313799,0.9523722682900871,0.0048113132961867065,0.4844695998186335,0.1133825866768506,0.13461227879722643,0.012133097056462545
131,0.7443764709549523,0.06606962775313799,0.9527688145005124,0.004333294777516541,0.4846429802385625,0.11415198340290672,0.13395071152308494,0.011988113894160518
132,0.7423013367867949,0.06940083990790935,0.9527688145005124,0.004333294777516541,0.4857412584869013,0.11193017446736733,0.133255860055851,0.01158664548773532
133,0.7443764709549523,0.06606962775313799,0.95351484479072,0.005110782363714929,0.4857744719527865,0.11212809111484563,0.13264577960968324,0.011598356956065828
134,0.7420738968569663,0.06706477958572421,0.9539099696885632,0.004935646504313043,0.4852704462699811,0.11064093191180918,0.13216865524905913,0.011482917415578059
135,0.7432487500003233,0.0670742669764505,0.9538835282915988,0.0048513599344900534,0.48600534817223406,0.11104927453853664,0.13141508880228242,0.011469458165151955
136,0.7442743910259646,0.06553398681475837,0.9538774520971222,0.0050929871059371586,0.48907024086567813,0.11329145609894628,0.13044548061464628,0.011608119319549632
137,0.7461348561422435,0.0672899125309228,0.9542726441647471,0.0050593112102118865,0.48902271362496774,0.11320835338631985,0.1296600203849832,0.011580360781457594
138,0.74181291479321,0.06065205722384238,0.9554490694408264,0.005171909368964922,0.49056296028287055,0.11171548985903001,0.12847557611309646,0.011671011856251768
139,0.7428545814598766,0.05906271275695241,0.955383260223228,0.005814583344682401,0.4922096294977549,0.11449099409111538,0.1277793374437654,0.011499963802613882
140,0.7417268605052477,0.06014877347473213,0.9542596603492133,0.007662199280558608,0.49093522729509986,0.1130793831488672,0.12603593217822445,0.012944082447269295
141,0.7417268605052477,0.06014877347473213,0.9565538878419467,0.006934360223753341,0.4901452747557452,0.11135770433717039,0.12537885070088867,0.012773056749415318
142,0.7438171830858928,0.05820610634464013,0.9553788717291803,0.00682749822003002,0.490099146331619,0.11160340241462131,0.12494411122178595,0.012679864424886524
143,0.743911000290194,0.05896693804620719,0.9557677472295941,0.006332020658300268,0.4923778038972687,0.1125441044970818,0.12393797736813623,0.012814930958455864
144,0.743911000290194,0.05896693804620719,0.9560925331793975,0.005121330152067647,0.49313368139515823,0.11335710725585711,0.123388809286794,0.01294144924572429
145,0.7451558622984147,0.06072819890258563,0.9560925331793975,0.005121330152067647,0.49373796377505874,0.11318258397601597,0.1226676955509837,0.013226358705996697
146,0.743911000290194,0.05896693804620719,0.9560925331793975,0.005121330152067647,0.49480607550852607,0.11396707423106836,0.12218431580865648,0.013114875743685096
147,0.743911000290194,0.05896693804620719,0.9569415306339865,0.004617882615247546,0.4951164642417648,0.11495756723821057,0.12122355646982497,0.013298246497751895
148,0.7461066139802017,0.056446980098138456,0.9580826541809297,0.00540338258609576,0.4964108418828236,0.11558186111989434,0.12044492101549023,0.013261533230673004
149,0.7461066139802017,0.056446980098138456,0.9584997533402779,0.004513918392428649,0.4960555466178661,0.11561705796360838,0.11934078494864656,0.012684774266652231
150,0.7450649473135351,0.05818073911666959,0.9588231634466691,0.004673900999646586,0.497058698242199,0.1142060967205239,0.11853025592757718,0.012734433486468246
151,0.7440393062878942,0.059927283720833106,0.9595694872969543,0.006376088965303067,0.4957478007006289,0.11335067033899354,0.11759285115095412,0.013066211893441707
152,0.7468923819653973,0.060206077539743566,0.9599615206197868,0.0057731117922867736,0.49540106301551906,0.11467400106285285,0.11686340275602498,0.012845975131777074
153,0.7492608859024051,0.06010775095221641,0.9607148162883365,0.005476911488860494,0.4940804542597026,0.11431576673844215,0.11628164499737896,0.01262221360119861
154,0.7474288248337029,0.057925602951899836,0.961854784976307,0.006825255845018404,0.49416932975105166,0.11456252950757431,0.11491240229861074,0.011945573342782276
155,0.7482352448767642,0.061886844090028315,0.9622454785980228,0.006515907980603127,0.4937863515524635,0.11561921446063322,0.11436659597091955,0.012128348627175881
156,0.7464031838080618,0.059730374448408535,0.961854784976307,0.006825255845018404,0.49429284261449524,0.11675373295566906,0.11352361835704716,0.01259694128507303
157,0.7503025525690719,0.058337620444810986,0.9622453554882334,0.006242230219975334,0.49610019069076455,0.1193537946963954,0.11280740009068443,0.012422404942509051
158,0.7491089017754211,0.05835526172990723,0.9622453554882334,0.006242230219975334,0.49713422264963325,0.12107723535373333,0.1116927856614713,0.012956308996365563
159,0.7493533265518306,0.05506597879998865,0.9626360491099492,0.005869999494148462,0.49690145212207887,0.11980046277620648,0.11056564121788633,0.012464017920457862
160,0.7463053106788148,0.05719280363720051,0.9626360491099492,0.005869999494148462,0.4977269298500426,0.1193648423730195,0.11010775712942585,0.0124496058797044
161,0.7463053106788148,0.05719280363720051,0.963793559766013,0.005835253003066742,0.49712791388604227,0.12055396487826293,0.10912281551668042,0.01239142173796393
162,0.7463053106788148,0.05719280363720051,0.9641826756391613,0.00514497210316694,0.49716791374406133,0.12141613555085483,0.10830673658867473,0.011901626224248035
